customer_id,churn_probability
CUST03854,0.0348
CUST03855,0.9671
CUST03856,0.983
CUST03857,0.9493
CUST03858,0.9889
CUST03859,0.9835
CUST03860,0.9905
CUST03861,0.985
CUST03862,0.9885
CUST03863,0.9918
CUST03864,0.9686
CUST03865,0.9502
CUST03866,0.9889
CUST03867,0.9667
CUST03868,0.9996
CUST03869,0.9982
CUST03870,1.0
CUST03871,0.9823
CUST03872,0.9537
CUST03873,0.9907
CUST03874,0.0654
CUST03875,0.056
CUST03876,0.9995
CUST03877,0.9817
CUST03878,0.9991
CUST03879,0.9624
CUST03880,0.9431
CUST03881,0.9893
CUST03882,0.9552
CUST03883,0.986
CUST03884,0.0212
CUST03885,0.0147
CUST03886,0.0279
CUST03887,0.0437
CUST03888,0.1065
CUST03889,0.9679
CUST03890,0.973
CUST03891,0.0162
CUST03892,0.9554
CUST03893,0.0323
CUST03894,0.9518
CUST03895,0.0275
CUST03896,0.0345
CUST03897,0.9978
CUST03898,0.0331
CUST03899,0.9987
CUST03900,0.9649
CUST03901,0.9731
CUST03902,0.0591
CUST03903,0.9744
CUST03904,1.0
CUST03905,0.0217
CUST03906,0.9385
CUST03907,0.0205
CUST03908,0.9548
CUST03909,1.0
CUST03910,0.99
CUST03911,0.0509
CUST03912,0.9853
CUST03913,0.0713
CUST03914,0.0354
CUST03915,0.9777
CUST03916,0.9876
CUST03917,0.0691
CUST03918,0.0356
CUST03919,0.9878
CUST03920,0.9599
CUST03921,0.9844
CUST03922,0.9603
CUST03923,0.957
CUST03924,0.9692
CUST03925,0.9933
CUST03926,0.9996
CUST03927,0.9926
CUST03928,0.9936
CUST03929,0.9907
CUST03930,0.9733
CUST03931,0.0609
CUST03932,0.0299
CUST03933,0.9626
CUST03934,0.9881
CUST03935,0.9568
CUST03936,0.9714
CUST03937,0.9982
CUST03938,0.9876
CUST03939,0.9812
CUST03940,0.9804
CUST03941,0.9676
CUST03942,0.9752
CUST03943,0.077
CUST03944,0.9983
CUST03945,0.9654
CUST03946,0.9734
CUST03947,0.0896
CUST03948,0.9978
CUST03949,0.9783
CUST03950,0.9703
CUST03951,0.9873
CUST03952,0.9524
CUST03953,0.981
CUST03954,0.0584
CUST03955,0.9905
CUST03956,0.045
CUST03957,0.922
CUST03958,0.0753
CUST03959,0.9992
CUST03960,0.0723
CUST03961,0.9969
CUST03962,0.0389
CUST03963,0.9866
CUST03964,0.9793
CUST03965,0.9933
CUST03966,0.0298
CUST03967,0.9797
CUST03968,0.0317
CUST03969,0.9817
CUST03970,0.9552
CUST03971,0.9877
CUST03972,0.9929
CUST03973,0.9675
CUST03974,0.9322
CUST03975,0.9841
CUST03976,0.9979
CUST03977,0.9485
CUST03978,0.9999
CUST03979,0.9688
CUST03980,1.0
CUST03981,0.9788
CUST03982,0.9819
CUST03983,0.9892
CUST03984,0.9979
CUST03985,0.9991
CUST03986,0.953
CUST03987,0.9917
CUST03988,0.9971
CUST03989,0.9796
CUST03990,0.0345
CUST03991,0.9766
CUST03992,0.051
CUST03993,0.0286
CUST03994,0.9877
CUST03995,0.9883
CUST03996,0.9847
CUST03997,0.9799
CUST03998,0.0305
CUST03999,0.9389
CUST04000,0.0325
CUST04001,0.9833
CUST04002,0.9633
CUST04003,1.0
CUST04004,0.9987
CUST04005,0.9789
CUST04006,0.9922
CUST04007,0.0339
CUST04008,0.0301
CUST04009,0.9839
CUST04010,0.0245
CUST04011,0.9742
CUST04012,0.0358
CUST04013,0.9832
CUST04014,0.9603
CUST04015,0.04
CUST04016,0.9559
CUST04017,0.9772
CUST04018,0.9903
CUST04019,0.9307
CUST04020,0.9703
CUST04021,0.9517
CUST04022,0.0267
CUST04023,0.9952
CUST04024,0.0425
CUST04025,0.057
CUST04026,0.0695
CUST04027,0.9614
CUST04028,0.9971
CUST04029,0.9856
CUST04030,0.9824
CUST04031,0.9696
CUST04032,0.9894
CUST04033,0.96
CUST04034,0.0669
CUST04035,0.9882
CUST04036,0.9999
CUST04037,0.052
CUST04038,0.0339
CUST04039,0.9663
CUST04040,0.9409
CUST04041,0.0318
CUST04042,0.033
CUST04043,0.0284
CUST04044,0.0697
CUST04045,0.0521
CUST04046,0.0429
CUST04047,0.9981
CUST04048,0.0376
CUST04049,0.9683
CUST04050,0.9582
CUST04051,0.9637
CUST04052,0.9983
CUST04053,0.0281
CUST04054,0.9799
CUST04055,0.9143
CUST04056,0.9997
CUST04057,0.9993
CUST04058,0.9897
CUST04059,0.03
CUST04060,0.9999
CUST04061,0.986
CUST04062,0.0212
CUST04063,0.0468
CUST04064,1.0
CUST04065,0.9954
CUST04066,0.9585
CUST04067,0.997
CUST04068,0.9614
CUST04069,0.9793
CUST04070,0.9829
CUST04071,0.9721
CUST04072,0.0324
CUST04073,0.9924
CUST04074,0.0553
CUST04075,0.0337
CUST04076,0.9573
CUST04077,0.9999
CUST04078,0.9946
CUST04079,0.9882
CUST04080,0.9755
CUST04081,0.9703
CUST04082,0.0339
CUST04083,0.9993
CUST04084,0.0274
CUST04085,0.977
CUST04086,0.9813
CUST04087,0.9324
CUST04088,0.9883
CUST04089,0.0538
CUST04090,0.038
CUST04091,0.9952
CUST04092,0.9524
CUST04093,0.9734
CUST04094,0.997
CUST04095,0.0401
CUST04096,0.0643
CUST04097,0.0569
CUST04098,0.0221
CUST04099,0.9463
CUST04100,0.0295
CUST04101,0.9489
CUST04102,0.9741
CUST04103,0.07
CUST04104,0.0492
CUST04105,0.9764
CUST04106,0.9695
CUST04107,0.9989
CUST04108,1.0
CUST04109,0.0325
CUST04110,0.0434
CUST04111,0.9507
CUST04112,0.0693
CUST04113,0.9875
CUST04114,0.0262
CUST04115,0.9286
CUST04116,0.985
CUST04117,0.9638
CUST04118,0.9809
CUST04119,0.0094
CUST04120,0.97
CUST04121,0.9808
CUST04122,0.9823
CUST04123,0.9722
CUST04124,0.9983
CUST04125,0.0458
CUST04126,0.9993
CUST04127,0.9881
CUST04128,0.0581
CUST04129,0.9629
CUST04130,0.9835
CUST04131,0.9814
CUST04132,0.9931
CUST04133,0.9857
CUST04134,0.9657
CUST04135,0.9914
CUST04136,0.9937
CUST04137,0.9901
CUST04138,0.9918
CUST04139,0.9914
CUST04140,0.9881
CUST04141,0.0104
CUST04142,0.9928
CUST04143,0.0314
CUST04144,0.9983
CUST04145,0.9488
CUST04146,0.9633
CUST04147,0.9996
CUST04148,0.0563
CUST04149,0.0338
CUST04150,0.9819
CUST04151,0.937
CUST04152,0.9933
CUST04153,0.0567
CUST04154,0.9885
CUST04155,0.9907
CUST04156,0.0424
CUST04157,0.9949
CUST04158,0.9689
CUST04159,0.0173
CUST04160,0.0333
CUST04161,0.9979
CUST04162,0.9727
CUST04163,0.9902
CUST04164,0.9999
CUST04165,0.0703
CUST04166,0.9854
CUST04167,0.9846
CUST04168,0.9705
CUST04169,0.9481
CUST04170,0.9726
CUST04171,0.9823
CUST04172,0.9747
CUST04173,0.039
CUST04174,0.9984
CUST04175,0.0447
CUST04176,0.055
CUST04177,0.9534
CUST04178,0.033
CUST04179,0.9546
CUST04180,0.9896
CUST04181,0.9938
CUST04182,0.0432
CUST04183,0.1548
CUST04184,0.9876
CUST04185,0.9934
CUST04186,0.951
CUST04187,0.9911
CUST04188,0.0406
CUST04189,0.9837
CUST04190,0.0377
CUST04191,0.9962
CUST04192,0.0321
CUST04193,0.9951
CUST04194,0.0473
CUST04195,0.936
CUST04196,0.9435
CUST04197,0.0369
CUST04198,0.956
CUST04199,0.0621
CUST04200,0.9555
CUST04201,0.0674
CUST04202,0.9692
CUST04203,0.968
CUST04204,0.9983
CUST04205,0.0266
CUST04206,0.9869
CUST04207,0.954
CUST04208,0.9828
CUST04209,0.9875
CUST04210,0.9855
CUST04211,0.9983
CUST04212,0.0362
CUST04213,0.9845
CUST04214,0.0667
CUST04215,0.0548
CUST04216,0.0949
CUST04217,0.0383
CUST04218,0.9851
CUST04219,0.9759
CUST04220,0.9257
CUST04221,0.9804
CUST04222,0.9888
CUST04223,0.9999
CUST04224,0.0183
CUST04225,0.0519
CUST04226,0.9491
CUST04227,0.031
CUST04228,0.0428
CUST04229,0.0544
CUST04230,0.9883
CUST04231,0.0288
CUST04232,0.9779
CUST04233,0.0131
CUST04234,0.9874
CUST04235,0.9887
CUST04236,0.9717
CUST04237,0.0424
CUST04238,0.0292
CUST04239,0.9655
CUST04240,0.9919
CUST04241,0.0402
CUST04242,0.9911
CUST04243,0.9999
CUST04244,0.9875
CUST04245,0.9983
CUST04246,0.0485
CUST04247,0.9815
CUST04248,0.9931
CUST04249,0.9683
CUST04250,0.9989
CUST04251,0.0528
CUST04252,0.9984
CUST04253,0.9779
CUST04254,0.029
CUST04255,0.9918
CUST04256,0.9917
CUST04257,0.028
CUST04258,0.9932
CUST04259,0.0286
CUST04260,0.0664
CUST04261,0.9705
CUST04262,0.9616
CUST04263,0.0187
CUST04264,0.0307
CUST04265,0.9986
CUST04266,0.034
CUST04267,0.96
CUST04268,0.9868
CUST04269,0.0319
CUST04270,0.0375
CUST04271,0.9518
CUST04272,0.0335
CUST04273,0.9794
CUST04274,0.9536
CUST04275,0.9889
CUST04276,0.9986
CUST04277,0.9958
CUST04278,0.0166
CUST04279,0.9715
CUST04280,0.0302
CUST04281,0.9894
CUST04282,0.0281
CUST04283,0.9819
CUST04284,0.0343
CUST04285,0.0165
CUST04286,0.9777
CUST04287,0.0402
CUST04288,0.9723
CUST04289,0.9777
CUST04290,0.973
CUST04291,0.992
CUST04292,0.9564
CUST04293,0.9905
CUST04294,0.9915
CUST04295,0.0212
CUST04296,1.0
CUST04297,0.0629
CUST04298,0.9999
CUST04299,0.9801
CUST04300,0.9679
CUST04301,0.041
CUST04302,0.9793
CUST04303,0.0165
CUST04304,0.9722
CUST04305,0.9997
CUST04306,0.9883
CUST04307,0.0523
CUST04308,0.0564
CUST04309,0.0148
CUST04310,0.9999
CUST04311,0.0257
CUST04312,0.9999
CUST04313,0.0378
CUST04314,1.0
CUST04315,0.943
CUST04316,0.9722
CUST04317,0.0473
CUST04318,0.0518
CUST04319,0.9948
CUST04320,0.9923
CUST04321,0.0451
CUST04322,0.9673
CUST04323,0.0394
CUST04324,0.0334
CUST04325,0.9628
CUST04326,0.9983
CUST04327,0.9873
CUST04328,0.9826
CUST04329,0.0533
CUST04330,0.046
CUST04331,0.0876
CUST04332,0.0799
CUST04333,0.9836
CUST04334,0.9651
CUST04335,0.0635
CUST04336,0.9661
CUST04337,0.9984
CUST04338,0.0396
CUST04339,0.9826
CUST04340,0.0768
CUST04341,0.0284
CUST04342,0.9693
CUST04343,0.0211
CUST04344,0.0353
CUST04345,0.1024
CUST04346,0.9808
CUST04347,0.9841
CUST04348,1.0
CUST04349,0.9845
CUST04350,0.9982
CUST04351,0.9871
CUST04352,0.9459
CUST04353,0.9302
CUST04354,0.0283
CUST04355,1.0
CUST04356,1.0
CUST04357,0.9821
CUST04358,0.0572
CUST04359,0.9863
CUST04360,0.0266
CUST04361,0.024
CUST04362,0.9124
CUST04363,1.0
CUST04364,0.9673
CUST04365,0.0279
CUST04366,0.056
CUST04367,0.9996
CUST04368,0.0736
CUST04369,0.0775
CUST04370,0.0332
CUST04371,0.0363
CUST04372,0.9993
CUST04373,0.0571
CUST04374,0.0551
CUST04375,0.0668
CUST04376,0.9913
CUST04377,0.9889
CUST04378,0.9843
CUST04379,0.9243
CUST04380,0.9867
CUST04381,0.0427
CUST04382,0.988
CUST04383,0.9815
CUST04384,0.9983
CUST04385,0.0908
CUST04386,0.0389
CUST04387,0.9841
CUST04388,0.0794
CUST04389,0.0569
CUST04390,0.9989
CUST04391,0.9746
CUST04392,0.9564
CUST04393,0.0551
CUST04394,0.0343
CUST04395,0.9332
CUST04396,0.9993
CUST04397,0.9675
CUST04398,0.9927
CUST04399,0.9869
CUST04400,0.9911
CUST04401,0.9811
CUST04402,0.0309
CUST04403,0.9917
CUST04404,0.9273
CUST04405,0.0598
CUST04406,0.9601
CUST04407,0.9898
CUST04408,0.9189
CUST04409,0.9922
CUST04410,0.0764
CUST04411,0.074
CUST04412,0.0385
CUST04413,0.9924
CUST04414,0.9986
CUST04415,0.0526
CUST04416,0.9654
CUST04417,0.9749
CUST04418,0.9836
CUST04419,0.9967
CUST04420,0.0305
CUST04421,0.0342
CUST04422,0.9979
CUST04423,0.9971
CUST04424,0.9876
CUST04425,0.021
CUST04426,0.9991
CUST04427,0.0928
CUST04428,0.0315
CUST04429,0.9293
CUST04430,0.0675
CUST04431,0.997
CUST04432,0.9818
CUST04433,0.9805
CUST04434,0.984
CUST04435,0.9893
CUST04436,0.9802
CUST04437,0.9686
CUST04438,0.0309
CUST04439,0.9881
CUST04440,0.0751
CUST04441,0.979
CUST04442,0.971
CUST04443,0.9935
CUST04444,0.9676
CUST04445,0.997
CUST04446,1.0
CUST04447,0.9874
CUST04448,0.9833
CUST04449,0.0366
CUST04450,0.9904
CUST04451,0.048
CUST04452,0.0462
CUST04453,0.0657
CUST04454,0.9673
CUST04455,0.966
CUST04456,0.9814
CUST04457,0.9897
CUST04458,0.9766
CUST04459,0.935
CUST04460,0.9876
CUST04461,0.9654
CUST04462,0.973
CUST04463,0.0408
CUST04464,0.9847
CUST04465,0.9996
CUST04466,0.037
CUST04467,0.9753
CUST04468,0.9923
CUST04469,0.0302
CUST04470,1.0
CUST04471,0.9813
CUST04472,0.0561
CUST04473,0.0686
CUST04474,0.0317
CUST04475,0.0296
CUST04476,0.0415
CUST04477,0.0901
CUST04478,0.9866
CUST04479,0.99
CUST04480,0.9837
CUST04481,0.9868
CUST04482,0.0299
CUST04483,0.9992
CUST04484,0.0283
CUST04485,0.9407
CUST04486,0.9901
CUST04487,0.0252
CUST04488,0.9556
CUST04489,0.9937
CUST04490,0.0325
CUST04491,0.9698
CUST04492,1.0
CUST04493,0.0256
CUST04494,0.0219
CUST04495,0.0267
CUST04496,0.0384
CUST04497,0.9826
CUST04498,0.0402
CUST04499,0.9829
CUST04500,0.0483
CUST04501,0.9315
CUST04502,0.0301
CUST04503,0.9838
CUST04504,0.0404
CUST04505,0.9986
CUST04506,0.0197
CUST04507,0.9915
CUST04508,0.984
CUST04509,0.99
CUST04510,0.9902
CUST04511,0.9416
CUST04512,0.035
CUST04513,0.9983
CUST04514,0.9727
CUST04515,0.9995
CUST04516,0.0316
CUST04517,0.9896
CUST04518,0.9982
CUST04519,1.0
CUST04520,0.042
CUST04521,0.0581
CUST04522,0.02
CUST04523,0.979
CUST04524,0.9305
CUST04525,0.0546
CUST04526,0.0339
CUST04527,0.9456
CUST04528,0.0232
CUST04529,0.9914
CUST04530,0.9533
CUST04531,0.9651
CUST04532,0.9802
CUST04533,0.9678
CUST04534,0.0321
CUST04535,0.0247
CUST04536,0.0787
CUST04537,0.977
CUST04538,0.9999
CUST04539,0.9994
CUST04540,0.0925
CUST04541,0.9709
CUST04542,0.0427
CUST04543,0.0385
CUST04544,0.9758
CUST04545,0.0408
CUST04546,0.0191
CUST04547,0.9983
CUST04548,0.9979
CUST04549,0.9822
CUST04550,0.0682
CUST04551,0.0415
CUST04552,0.04
CUST04553,0.9253
CUST04554,0.9854
CUST04555,0.9607
CUST04556,0.9893
CUST04557,0.997
CUST04558,0.9983
CUST04559,0.0298
CUST04560,0.0321
CUST04561,0.9451
CUST04562,0.9675
CUST04563,0.9713
CUST04564,0.9895
CUST04565,0.9991
CUST04566,0.9574
CUST04567,0.9904
CUST04568,0.9924
CUST04569,0.0334
CUST04570,0.9795
CUST04571,0.9449
CUST04572,0.9957
CUST04573,0.9972
CUST04574,0.0252
CUST04575,0.9738
CUST04576,1.0
CUST04577,0.9912
CUST04578,0.9899
CUST04579,0.9815
CUST04580,0.9833
CUST04581,0.9983
CUST04582,1.0
CUST04583,0.0405
CUST04584,0.976
CUST04585,0.9663
CUST04586,0.9562
CUST04587,0.9876
CUST04588,0.9783
CUST04589,0.0448
CUST04590,0.9996
CUST04591,0.9893
CUST04592,0.9881
CUST04593,0.9623
CUST04594,0.9841
CUST04595,0.0379
CUST04596,0.9761
CUST04597,0.0299
CUST04598,0.9937
CUST04599,0.027
CUST04600,0.0376
CUST04601,0.9887
CUST04602,0.9783
CUST04603,0.9632
CUST04604,0.9724
CUST04605,0.024
CUST04606,1.0
CUST04607,0.9983
CUST04608,0.0781
CUST04609,0.0223
CUST04610,0.9844
CUST04611,0.0432
CUST04612,0.0629
CUST04613,0.0412
CUST04614,0.9985
CUST04615,0.9767
CUST04616,0.984
CUST04617,0.0308
CUST04618,0.9699
CUST04619,0.0295
CUST04620,0.985
CUST04621,0.997
CUST04622,0.9818
CUST04623,0.9927
CUST04624,0.9587
CUST04625,0.0469
CUST04626,1.0
CUST04627,0.9572
CUST04628,0.9809
CUST04629,0.9787
CUST04630,0.0344
CUST04631,0.9867
CUST04632,0.9704
CUST04633,0.9637
CUST04634,0.9725
CUST04635,0.9997
CUST04636,0.9848
CUST04637,0.0423
CUST04638,0.9838
CUST04639,0.9904
CUST04640,0.9805
CUST04641,0.0607
CUST04642,0.9939
CUST04643,0.0253
CUST04644,0.0308
CUST04645,0.025
CUST04646,0.9147
CUST04647,0.0235
CUST04648,0.9836
CUST04649,0.973
CUST04650,0.9919
CUST04651,0.0513
CUST04652,0.0316
CUST04653,0.9718
CUST04654,0.026
CUST04655,0.9659
CUST04656,0.9693
CUST04657,0.9853
CUST04658,0.9456
CUST04659,0.0304
CUST04660,0.0606
CUST04661,0.0312
CUST04662,0.9935
CUST04663,0.9775
CUST04664,0.0871
CUST04665,0.0627
CUST04666,0.012
CUST04667,0.9634
CUST04668,0.0331
CUST04669,0.9922
CUST04670,0.0244
CUST04671,0.029
CUST04672,0.024
CUST04673,0.0229
CUST04674,0.9246
CUST04675,0.0312
CUST04676,0.0295
CUST04677,0.05
CUST04678,0.9737
CUST04679,0.0287
CUST04680,0.9412
CUST04681,0.9882
CUST04682,0.9987
CUST04683,0.0275
CUST04684,0.9858
CUST04685,0.0379
CUST04686,0.9959
CUST04687,0.0468
CUST04688,0.9405
CUST04689,0.0507
CUST04690,0.9566
CUST04691,0.995
CUST04692,0.9843
CUST04693,0.9851
CUST04694,0.9728
CUST04695,0.9999
CUST04696,0.9821
CUST04697,0.0501
CUST04698,0.9645
CUST04699,0.9609
CUST04700,0.0286
CUST04701,0.9788
CUST04702,0.977
CUST04703,0.0414
CUST04704,0.9947
CUST04705,0.9547
CUST04706,0.9798
CUST04707,0.9959
CUST04708,0.9749
CUST04709,0.9905
CUST04710,0.9676
CUST04711,0.0252
CUST04712,0.9554
CUST04713,0.9681
CUST04714,0.0609
CUST04715,0.0405
CUST04716,0.9857
CUST04717,0.969
CUST04718,0.0305
CUST04719,0.982
CUST04720,0.9695
CUST04721,0.9894
CUST04722,0.024
CUST04723,0.9999
CUST04724,0.9894
CUST04725,0.0549
CUST04726,0.9893
CUST04727,0.9497
CUST04728,0.0366
CUST04729,0.9922
CUST04730,0.9913
CUST04731,0.9964
CUST04732,1.0
CUST04733,0.083
CUST04734,0.9845
CUST04735,0.0537
CUST04736,0.9482
CUST04737,0.0247
CUST04738,0.9809
CUST04739,0.9883
CUST04740,0.9726
CUST04741,0.0319
CUST04742,0.9657
CUST04743,0.023
CUST04744,0.9853
CUST04745,0.9969
CUST04746,0.0489
CUST04747,0.9616
CUST04748,1.0
CUST04749,0.0235
CUST04750,0.9905
CUST04751,0.0402
CUST04752,0.0721
CUST04753,0.9873
CUST04754,0.9471
CUST04755,0.9704
CUST04756,0.0274
CUST04757,0.0281
CUST04758,0.9993
CUST04759,0.0179
CUST04760,0.0189
CUST04761,0.9942
CUST04762,0.9998
CUST04763,0.0475
CUST04764,0.9982
CUST04765,0.9782
CUST04766,0.0387
CUST04767,0.0217
CUST04768,0.9752
CUST04769,0.9821
CUST04770,0.9373
CUST04771,0.0601
CUST04772,0.9939
CUST04773,0.0803
CUST04774,0.9915
CUST04775,0.0339
CUST04776,0.9431
CUST04777,0.9633
CUST04778,0.05
CUST04779,0.9894
CUST04780,0.9915
CUST04781,0.9739
CUST04782,0.9851
CUST04783,0.954
CUST04784,0.9821
CUST04785,0.9995
CUST04786,0.9701
CUST04787,0.9068
CUST04788,0.9904
CUST04789,0.0553
CUST04790,0.0526
CUST04791,0.0376
CUST04792,0.967
CUST04793,0.0407
CUST04794,0.0357
CUST04795,0.9613
CUST04796,0.9725
CUST04797,0.9596
CUST04798,0.9935
CUST04799,0.9889
CUST04800,0.0347
CUST04801,0.9999
CUST04802,0.0201
CUST04803,0.0274
CUST04804,0.9966
CUST04805,0.9898
CUST04806,0.0382
CUST04807,0.0398
CUST04808,0.0474
CUST04809,0.9983
CUST04810,0.99
CUST04811,0.0415
CUST04812,0.962
CUST04813,0.0299
CUST04814,0.0286
CUST04815,0.0425
CUST04816,0.9796
CUST04817,0.0476
CUST04818,0.0645
CUST04819,0.9967
CUST04820,0.9933
CUST04821,0.9782
CUST04822,0.9929
CUST04823,0.0343
CUST04824,0.0276
CUST04825,0.9115
CUST04826,0.9858
CUST04827,0.0491
CUST04828,0.9641
CUST04829,0.0126
CUST04830,0.9996
CUST04831,0.0445
CUST04832,0.9724
CUST04833,0.9881
CUST04834,0.9413
CUST04835,0.9855
CUST04836,0.9786
CUST04837,0.9629
CUST04838,1.0
CUST04839,0.0468
CUST04840,0.9915
CUST04841,0.9882
CUST04842,0.9388
CUST04843,0.9744
CUST04844,0.9962
CUST04845,0.9975
CUST04846,0.0473
CUST04847,0.0888
CUST04848,0.9996
CUST04849,0.9932
CUST04850,0.0537
CUST04851,0.9854
CUST04852,0.0287
CUST04853,0.9895
CUST04854,0.0203
CUST04855,0.057
CUST04856,0.9863
CUST04857,0.0318
CUST04858,0.9919
CUST04859,0.9356
CUST04860,0.9422
CUST04861,0.9999
CUST04862,0.9956
CUST04863,0.9767
CUST04864,0.0277
CUST04865,0.0293
CUST04866,0.0368
CUST04867,0.0456
CUST04868,0.0334
CUST04869,0.9911
CUST04870,0.9577
CUST04871,0.9984
CUST04872,0.9664
CUST04873,0.0464
CUST04874,0.0581
CUST04875,0.9797
CUST04876,0.0333
CUST04877,0.0374
CUST04878,0.9808
CUST04879,0.0391
CUST04880,0.1082
CUST04881,0.9652
CUST04882,0.9999
CUST04883,0.9394
CUST04884,0.9557
CUST04885,0.9789
CUST04886,0.025
CUST04887,0.9649
CUST04888,0.0277
CUST04889,0.9938
CUST04890,0.9708
CUST04891,0.9744
CUST04892,0.9806
CUST04893,0.0286
CUST04894,0.9664
CUST04895,0.9873
CUST04896,0.9506
CUST04897,0.9864
CUST04898,0.9979
CUST04899,0.9704
CUST04900,0.9718
CUST04901,0.9776
CUST04902,0.0576
CUST04903,0.9987
CUST04904,1.0
CUST04905,0.035
CUST04906,0.9832
CUST04907,0.0435
CUST04908,0.9833
CUST04909,0.9838
CUST04910,0.9843
CUST04911,0.9984
CUST04912,0.955
CUST04913,0.0427
CUST04914,0.9989
CUST04915,0.0307
CUST04916,0.0601
CUST04917,0.9859
CUST04918,0.9922
CUST04919,0.985
CUST04920,0.0316
CUST04921,0.0416
CUST04922,0.9782
CUST04923,0.971
CUST04924,0.0287
CUST04925,0.9497
CUST04926,0.9463
CUST04927,0.9982
CUST04928,0.9796
CUST04929,0.9474
CUST04930,0.0321
CUST04931,0.9854
CUST04932,0.0256
CUST04933,0.9873
CUST04934,0.9635
CUST04935,0.9861
CUST04936,0.9809
CUST04937,0.9673
CUST04938,0.0195
CUST04939,0.9885
CUST04940,0.0614
CUST04941,0.9852
CUST04942,0.0836
CUST04943,0.9381
CUST04944,0.0711
CUST04945,0.9936
CUST04946,0.9939
CUST04947,0.9833
CUST04948,0.063
CUST04949,0.9864
CUST04950,0.9351
CUST04951,0.962
CUST04952,0.0635
CUST04953,0.9732
CUST04954,0.9932
CUST04955,0.0222
CUST04956,0.9928
CUST04957,0.9869
CUST04958,0.9632
CUST04959,0.9999
CUST04960,0.9904
CUST04961,0.9561
CUST04962,0.0423
CUST04963,0.9877
CUST04964,0.0426
CUST04965,0.0427
CUST04966,0.9592
CUST04967,0.0442
CUST04968,0.9666
CUST04969,0.9922
CUST04970,0.9317
CUST04971,0.9752
CUST04972,0.9686
CUST04973,0.9899
CUST04974,0.9886
CUST04975,0.0352
CUST04976,0.9999
CUST04977,0.9911
CUST04978,0.9916
CUST04979,0.9982
CUST04980,0.9827
CUST04981,0.9998
CUST04982,0.9904
CUST04983,0.9926
CUST04984,0.9754
CUST04985,0.0362
CUST04986,0.9384
CUST04987,0.9835
CUST04988,0.9923
CUST04989,0.9628
CUST04990,0.0238
CUST04991,0.0383
CUST04992,0.9768
CUST04993,0.0581
CUST04994,0.0764
CUST04995,0.0241
CUST04996,0.0289
CUST04997,0.9782
CUST04998,0.0697
CUST04999,0.9782
CUST05000,1.0
CUST05001,0.9833
CUST05002,0.0444
CUST05003,0.9847
CUST05004,0.997
CUST05005,0.9999
CUST05006,0.9785
CUST05007,0.9886
CUST05008,0.9786
CUST05009,0.9807
CUST05010,0.9697
CUST05011,0.9899
CUST05012,0.9935
CUST05013,0.9891
CUST05014,0.0699
CUST05015,0.998
CUST05016,0.9182
CUST05017,0.0535
CUST05018,0.0383
CUST05019,0.977
CUST05020,0.9665
CUST05021,0.9809
CUST05022,1.0
CUST05023,0.9765
CUST05024,0.0317
CUST05025,0.0774
CUST05026,0.9953
CUST05027,0.0306
CUST05028,0.0308
CUST05029,0.9298
CUST05030,0.9948
CUST05031,0.032
CUST05032,0.9917
CUST05033,0.9624
CUST05034,0.9909
CUST05035,0.9676
CUST05036,0.9444
CUST05037,0.9839
CUST05038,0.9925
CUST05039,0.0258
CUST05040,0.0352
CUST05041,0.9595
CUST05042,0.9642
CUST05043,0.028
CUST05044,0.9916
CUST05045,0.9958
CUST05046,0.0165
CUST05047,0.0497
CUST05048,0.995
CUST05049,0.9735
CUST05050,0.0386
CUST05051,0.9659
CUST05052,0.9543
CUST05053,0.0197
CUST05054,0.984
CUST05055,0.9724
CUST05056,0.0407
CUST05057,0.016
CUST05058,0.9829
CUST05059,0.9891
CUST05060,0.9987
CUST05061,0.9926
CUST05062,0.0196
CUST05063,0.9638
CUST05064,0.0352
CUST05065,1.0
CUST05066,0.0275
CUST05067,0.934
CUST05068,0.9807
CUST05069,0.0628
CUST05070,0.9838
CUST05071,0.0634
CUST05072,0.9999
CUST05073,0.9972
CUST05074,0.9594
CUST05075,0.9943
CUST05076,0.0435
CUST05077,0.9718
CUST05078,0.0196
CUST05079,0.9613
CUST05080,0.0498
CUST05081,0.9863
CUST05082,0.9678
CUST05083,0.9916
CUST05084,0.9863
CUST05085,1.0
CUST05086,0.0465
CUST05087,0.9684
CUST05088,0.9884
CUST05089,0.0371
CUST05090,0.9863
CUST05091,0.963
CUST05092,0.9842
CUST05093,0.0323
CUST05094,0.9995
CUST05095,0.0719
CUST05096,0.9997
CUST05097,0.9717
CUST05098,0.9522
CUST05099,0.0285
CUST05100,0.9631
CUST05101,0.9866
CUST05102,0.029
CUST05103,0.989
CUST05104,0.0325
CUST05105,0.0376
CUST05106,0.9878
CUST05107,0.9893
CUST05108,0.9809
CUST05109,0.9811
CUST05110,0.987
CUST05111,0.9697
CUST05112,0.9297
CUST05113,0.0309
CUST05114,0.0462
CUST05115,0.9595
CUST05116,0.9816
CUST05117,0.0454
CUST05118,0.069
CUST05119,0.9999
CUST05120,0.0392
CUST05121,0.9795
CUST05122,0.026
CUST05123,0.0437
CUST05124,0.9916
CUST05125,0.9938
CUST05126,0.9683
CUST05127,0.0278
CUST05128,1.0
CUST05129,0.9931
CUST05130,0.9648
CUST05131,0.0271
CUST05132,0.9959
CUST05133,0.997
CUST05134,0.9946
CUST05135,0.982
CUST05136,0.9983
CUST05137,0.9402
CUST05138,0.0498
