customer_id,age,region,product_type,monthly_transaction_volume,avg_transaction_value,days_since_last_txn,loan_amount,late_payments_last_12m,credit_utilization_ratio,churn_label,default_label,chat_count,negative_count,positive_count,complaint_flag,all_keywords,sentiment_ratio,sentiment_score,engagement_score,high_utilization,frequent_complainer,low_engagement
CUST08995,20,Nigeria,savings,60.0,909.29,157,0.0,5,0.8915,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2711,1,0,1
CUST08996,61,South Africa,savings,24.0,1450.19,5,0.0,2,0.8756,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5319,1,0,0
CUST08997,52,South Africa,loans,5.0,3502.19,66,7447.83,9,0.0043,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4423,0,0,0
CUST08998,29,Nigeria,loans,50.0,4636.98,2,1362.46,3,0.0998,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7744,0,0,0
CUST08999,46,South Africa,savings,85.0,4423.37,114,0.0,2,0.9398,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6164,1,0,0
CUST09000,63,Nigeria,both,29.0,656.94,86,3049.05,8,0.003,1,1,1.0,0.0,0.0,0,,0.0,0.0051,0.326,0,0,0
CUST09001,51,South Africa,savings,33.0,2852.93,96,0.0,3,0.9565,1,1,2.0,1.0,0.0,0,,0.0,0.0059,0.4252,1,0,0
CUST09002,65,Kenya,savings,81.0,4002.88,126,0.0,7,0.5728,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5568,0,0,0
CUST09003,24,Nigeria,loans,113.0,1194.26,161,49942.34,2,0.5544,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4323,0,0,0
CUST09004,21,Kenya,both,62.0,3219.52,69,40267.82,11,0.0351,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5891,0,0,0
CUST09005,52,Kenya,savings,67.0,2143.91,103,0.0,2,0.3628,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4741,0,0,0
CUST09006,48,Nigeria,loans,99.0,3317.03,112,19116.67,11,0.8366,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6068,1,0,0
CUST09007,53,Kenya,both,8.0,170.21,158,46527.43,9,0.3235,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.079,0,0,1
CUST09008,69,Nigeria,both,117.0,1571.64,35,33267.95,5,0.9054,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7445,1,0,0
CUST09009,23,Nigeria,savings,57.0,1543.56,94,0.0,8,0.515,1,1,2.0,0.0,0.0,0,,0.0,0.0047,0.4348,0,0,0
CUST09010,66,Kenya,loans,45.0,2099.18,150,43290.43,11,0.8384,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3021,1,0,0
CUST09011,21,Nigeria,both,74.0,581.54,51,8879.9,7,0.7829,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5328,1,0,0
CUST09012,45,Nigeria,both,109.0,2188.73,65,1297.34,11,0.4635,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6848,0,0,0
CUST09013,61,South Africa,loans,112.0,2712.08,81,13778.68,11,0.8348,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.684,1,0,0
CUST09014,53,Kenya,both,93.0,143.03,127,29923.31,10,0.8629,1,1,1.0,0.0,0.0,0,,0.0,0.0047,0.3969,1,0,0
CUST09015,29,South Africa,loans,58.0,1511.57,121,45472.85,11,0.9616,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3758,1,0,0
CUST09016,49,South Africa,savings,18.0,894.68,24,0.0,11,0.0757,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.444,0,0,0
CUST09017,64,Nigeria,loans,23.0,4861.09,37,42581.36,0,0.8087,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.628,1,0,0
CUST09018,28,Nigeria,loans,100.0,659.78,147,33278.33,7,0.6661,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3986,0,0,0
CUST09019,66,Nigeria,both,15.0,3140.8,121,32898.4,8,0.7004,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3308,0,0,0
CUST09020,51,South Africa,both,58.0,2015.25,93,35956.13,1,0.9269,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4635,1,0,0
CUST09021,22,Kenya,loans,49.0,1443.78,76,25820.89,7,0.039,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4465,0,0,0
CUST09022,35,South Africa,both,85.0,4271.84,174,33842.97,10,0.7553,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4748,1,0,0
CUST09023,62,South Africa,savings,41.0,3323.8,158,0.0,8,0.3753,1,1,1.0,0.0,1.0,0,,1.0,0.987,0.3337,0,0,0
CUST09024,35,Nigeria,both,84.0,3105.31,73,29674.57,3,0.6033,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6392,0,0,0
CUST09025,67,Nigeria,savings,61.0,477.35,63,0.0,5,0.2357,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4625,0,0,0
CUST09026,39,Nigeria,loans,106.0,1302.26,157,25774.49,11,0.2911,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.426,0,0,0
CUST09027,35,South Africa,both,23.0,1389.7,62,30050.32,3,0.6165,1,0,1.0,0.0,1.0,0,,1.0,0.986,0.3986,0,0,0
CUST09028,62,South Africa,loans,91.0,2177.55,74,43830.1,6,0.3685,1,1,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.6112,0,0,0
CUST09029,58,Kenya,both,86.0,4608.13,165,758.76,10,0.2979,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5146,0,0,0
CUST09030,30,Kenya,loans,99.0,2024.23,20,2904.32,5,0.0359,0,1,1.0,0.0,0.0,0,,0.0,0.0056,0.7477,0,0,0
CUST09031,58,Kenya,savings,59.0,1646.82,126,0.0,1,0.1529,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3743,0,0,0
CUST09032,31,South Africa,loans,39.0,363.97,124,40246.88,9,0.6086,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2558,0,0,1
CUST09033,64,Nigeria,savings,62.0,1930.94,68,0.0,4,0.4059,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5269,0,0,0
CUST09034,18,South Africa,loans,116.0,271.26,33,15610.09,4,0.0294,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.681,0,0,0
CUST09035,52,Nigeria,loans,24.0,1832.37,155,34816.14,10,0.3507,1,1,2.0,1.0,0.0,1,fraud,0.0,0.0056,0.2158,0,0,1
CUST09036,26,Kenya,savings,79.0,4839.24,144,0.0,1,0.3653,1,0,1.0,0.0,0.0,0,,0.0,0.0042,0.5525,0,0,0
CUST09037,53,South Africa,loans,27.0,2784.74,154,28899.02,8,0.2296,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.2745,0,0,1
CUST09038,68,Nigeria,savings,93.0,1052.26,60,0.0,9,0.1665,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5921,0,0,0
CUST09039,52,Nigeria,savings,51.0,1503.11,173,0.0,10,0.0095,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.2386,0,0,1
CUST09040,40,Kenya,loans,103.0,2859.79,136,1271.42,3,0.6292,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.542,0,0,0
CUST09041,60,Kenya,both,20.0,106.23,43,583.17,0,0.7677,0,0,1.0,0.0,0.0,0,,0.0,0.0042,0.368,1,0,0
CUST09042,28,Kenya,savings,15.0,4498.86,87,0.0,10,0.2323,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4747,0,0,0
CUST09043,46,Nigeria,savings,114.0,2894.91,57,0.0,1,0.3252,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7527,0,0,0
CUST09044,68,Nigeria,savings,41.0,2466.5,97,0.0,10,0.8997,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4272,1,0,0
CUST09045,36,Kenya,loans,11.0,3584.01,34,18633.33,8,0.9664,0,1,1.0,0.0,0.0,0,,0.0,0.0047,0.5356,1,0,0
CUST09046,19,Kenya,savings,100.0,1009.3,132,0.0,4,0.5666,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4496,0,0,0
CUST09047,40,Kenya,loans,50.0,118.0,83,38735.25,4,0.3992,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.3675,0,0,0
CUST09048,43,Nigeria,both,110.0,3079.96,120,41180.23,8,0.9865,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6094,1,0,0
CUST09049,60,South Africa,savings,53.0,808.41,115,0.0,10,0.0583,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3393,0,0,0
CUST09050,59,Nigeria,both,90.0,71.08,119,8534.14,0,0.2955,1,0,1.0,0.0,0.0,0,,0.0,0.0056,0.4023,0,0,0
CUST09051,35,Kenya,loans,69.0,4645.29,137,49049.61,0,0.5254,1,0,1.0,1.0,0.0,0,,0.0,0.0075,0.5291,0,0,0
CUST09052,58,Nigeria,loans,58.0,3944.21,118,2665.42,9,0.2466,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5041,0,0,0
CUST09053,25,South Africa,loans,58.0,579.86,93,40783.82,4,0.9232,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3918,1,0,0
CUST09054,27,South Africa,both,30.0,4482.79,105,1496.25,5,0.5258,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4777,0,0,0
CUST09055,49,South Africa,loans,88.0,347.19,113,24513.28,0,0.8902,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4237,1,0,0
CUST09056,54,South Africa,both,63.0,4016.92,145,32253.9,3,0.3305,1,0,1.0,1.0,0.0,0,,0.0,0.0075,0.4621,0,0,0
CUST09057,59,Nigeria,savings,1.0,2078.21,86,0.0,7,0.1655,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3147,0,0,0
CUST09058,50,South Africa,savings,48.0,2595.72,54,0.0,10,0.916,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5503,1,0,0
CUST09059,24,Kenya,loans,49.0,3344.96,46,1755.6,1,0.4784,0,0,2.0,2.0,0.0,1,fraud,0.0,0.0058,0.6086,0,1,0
CUST09060,53,South Africa,savings,106.0,502.82,33,0.0,4,0.7931,0,1,1.0,0.0,0.0,0,,0.0,0.0059,0.6632,1,0,0
CUST09061,40,South Africa,savings,51.0,4539.7,108,0.0,8,0.3154,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5357,0,0,0
CUST09062,31,South Africa,savings,68.0,726.77,132,0.0,9,0.1094,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3414,0,0,0
CUST09063,35,Nigeria,savings,10.0,4708.51,57,0.0,5,0.6336,0,1,1.0,0.0,1.0,0,,1.0,0.9869,0.5375,0,0,0
CUST09064,60,South Africa,savings,47.0,466.5,97,0.0,5,0.2633,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3448,0,0,0
CUST09065,27,Kenya,both,34.0,868.32,67,49415.01,10,0.9167,1,1,1.0,1.0,0.0,0,,0.0,0.0058,0.3937,1,0,0
CUST09066,47,Nigeria,loans,60.0,297.2,162,19796.28,11,0.2939,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.2293,0,0,1
CUST09067,22,Nigeria,savings,107.0,1994.95,163,0.0,9,0.2864,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4502,0,0,0
CUST09068,55,Nigeria,savings,112.0,2958.42,173,0.0,8,0.7539,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4907,1,0,0
CUST09069,25,Nigeria,both,35.0,3129.12,155,39267.43,8,0.3774,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.313,0,0,0
CUST09070,66,Kenya,both,73.0,4144.31,156,3852.11,8,0.1429,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4733,0,0,0
CUST09071,63,Kenya,savings,114.0,2646.62,100,0.0,6,0.2392,1,1,1.0,0.0,0.0,0,,0.0,0.0047,0.6442,0,0,0
CUST09072,62,Kenya,loans,28.0,2555.46,99,3309.5,1,0.6633,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3889,0,0,0
CUST09073,36,Nigeria,savings,53.0,1637.47,54,0.0,10,0.1237,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5171,0,0,0
CUST09074,58,Nigeria,loans,60.0,3259.02,135,22225.14,8,0.6964,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.4378,0,0,0
CUST09075,24,Nigeria,loans,1.0,4543.56,58,2578.91,4,0.9479,0,1,1.0,1.0,0.0,0,,0.0,0.0075,0.5005,1,0,0
CUST09076,33,Kenya,both,56.0,1782.95,60,20866.37,6,0.1366,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5198,0,0,0
CUST09077,24,South Africa,loans,15.0,1788.21,170,24312.17,0,0.2782,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.1536,0,0,1
CUST09078,20,Nigeria,both,37.0,1723.19,3,5984.49,8,0.3406,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5883,0,0,0
CUST09079,37,Kenya,both,14.0,1144.79,22,3229.24,4,0.587,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4493,0,0,0
CUST09080,47,Kenya,both,88.0,2837.89,140,16062.5,10,0.6477,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.4879,0,0,0
CUST09081,62,Nigeria,both,100.0,536.82,123,32701.44,2,0.9642,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4461,1,0,0
CUST09082,19,Nigeria,both,32.0,4175.64,140,30553.57,8,0.9836,1,1,1.0,0.0,1.0,0,,1.0,0.9869,0.3901,1,0,0
CUST09083,39,Kenya,savings,5.0,697.39,84,0.0,4,0.32,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2619,0,0,1
CUST09084,55,Kenya,both,59.0,877.91,2,5049.65,5,0.2068,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.613,0,0,0
CUST09085,28,Kenya,both,14.0,352.19,54,9750.95,3,0.2494,0,0,1.0,0.0,1.0,0,,1.0,0.9858,0.3381,0,0,0
CUST09086,56,Kenya,loans,53.0,1912.92,155,43780.73,10,0.6103,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.3052,0,0,0
CUST09087,47,Kenya,both,65.0,3790.65,120,46617.26,2,0.2684,1,0,1.0,0.0,0.0,0,,0.0,0.0059,0.5126,0,0,0
CUST09088,47,South Africa,both,56.0,4551.37,158,26319.62,8,0.8155,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4392,1,0,0
CUST09089,24,Nigeria,savings,63.0,2177.06,2,0.0,0,0.4628,0,0,3.0,0.0,2.0,0,,0.6667,0.9858,0.6897,0,0,0
CUST09090,26,Nigeria,savings,68.0,1183.33,58,0.0,9,0.011,0,1,2.0,0.0,1.0,0,,0.5,0.0051,0.5296,0,0,0
CUST09091,63,Nigeria,both,20.0,3631.02,123,33032.99,5,0.7866,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3655,1,0,0
CUST09092,63,Nigeria,loans,82.0,3443.84,4,32613.51,10,0.4226,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8044,0,0,0
CUST09093,41,Kenya,both,80.0,3411.41,81,22741.78,4,0.9929,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6249,1,0,0
CUST09094,48,Kenya,loans,18.0,2222.68,157,37020.73,1,0.7623,1,0,1.0,0.0,1.0,0,,1.0,0.987,0.2132,1,0,1
CUST09095,46,Kenya,loans,52.0,2830.84,29,24012.11,8,0.5597,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6297,0,0,0
CUST09096,44,Nigeria,savings,35.0,319.21,13,0.0,5,0.1217,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4899,0,0,0
CUST09097,55,Nigeria,savings,48.0,1257.56,115,0.0,0,0.5213,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3471,0,0,0
CUST09098,47,Nigeria,savings,92.0,4635.46,42,0.0,1,0.6137,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.8085,0,0,0
CUST09099,24,Nigeria,loans,71.0,218.48,33,19216.93,5,0.855,0,1,1.0,0.0,0.0,0,,0.0,0.0053,0.546,1,0,0
CUST09100,22,South Africa,savings,109.0,1514.98,98,0.0,8,0.8113,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5773,1,0,0
CUST09101,62,Kenya,both,68.0,1140.96,109,9366.94,11,0.9361,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.4135,1,0,0
CUST09102,56,Nigeria,savings,6.0,659.89,147,0.0,5,0.7095,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1222,0,0,1
CUST09103,28,Nigeria,both,85.0,4622.52,19,21814.89,11,0.4797,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8387,0,0,0
CUST09104,21,Nigeria,savings,9.0,638.22,140,0.0,8,0.4115,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1455,0,0,1
CUST09105,29,Nigeria,savings,41.0,2451.96,120,0.0,6,0.4765,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.375,0,0,0
CUST09106,48,Nigeria,loans,112.0,4199.15,122,18155.89,1,0.3023,1,0,1.0,0.0,1.0,0,,1.0,0.987,0.6668,0,0,0
CUST09107,48,Kenya,both,118.0,29.32,43,1079.58,10,0.1407,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6524,0,0,0
CUST09108,26,Nigeria,both,18.0,551.55,149,25698.66,7,0.2562,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1476,0,0,1
CUST09109,27,South Africa,loans,118.0,1716.05,23,16721.44,9,0.6929,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7815,0,0,0
CUST09110,28,Nigeria,loans,117.0,746.1,123,12324.25,1,0.0791,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5066,0,0,0
CUST09111,41,South Africa,both,105.0,921.47,25,22851.5,11,0.3912,0,1,1.0,0.0,1.0,0,,1.0,0.9869,0.699,0,0,0
CUST09112,30,Nigeria,both,99.0,2959.87,115,8918.33,4,0.1763,1,1,1.0,1.0,0.0,0,,0.0,0.0058,0.5822,0,0,0
CUST09113,41,Nigeria,both,9.0,861.45,81,16420.03,4,0.6887,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2885,0,0,1
CUST09114,18,Nigeria,savings,15.0,3197.85,31,0.0,6,0.3348,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5347,0,0,0
CUST09115,66,Nigeria,loans,74.0,4578.44,35,30737.23,0,0.524,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7684,0,0,0
CUST09116,64,South Africa,both,13.0,1154.85,79,49492.78,8,0.8359,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3194,1,0,0
CUST09117,35,Kenya,loans,30.0,1069.3,66,31580.09,3,0.5282,1,0,1.0,1.0,0.0,0,,0.0,0.0075,0.3942,0,0,0
CUST09118,59,Nigeria,savings,117.0,66.85,81,0.0,6,0.2985,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.5665,0,0,0
CUST09119,45,Nigeria,loans,109.0,83.19,78,33457.92,6,0.5969,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5504,0,0,0
CUST09120,19,South Africa,savings,31.0,1989.17,4,0.0,8,0.9747,0,1,1.0,0.0,0.0,0,,0.0,0.0047,0.5817,1,0,0
CUST09121,32,Nigeria,loans,65.0,2450.32,77,45678.98,9,0.5688,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.5416,0,0,0
CUST09122,20,South Africa,loans,65.0,922.23,73,27948.97,2,0.3447,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4742,0,0,0
CUST09123,54,South Africa,both,32.0,1621.71,71,6446.35,9,0.7702,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4165,1,0,0
CUST09124,58,Kenya,both,29.0,710.15,41,32331.81,7,0.6195,0,1,2.0,1.0,0.0,0,,0.0,0.0075,0.4292,0,0,0
CUST09125,50,South Africa,both,53.0,3409.42,35,7577.26,10,0.9672,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6481,1,0,0
CUST09126,18,South Africa,both,72.0,1970.77,17,3273.8,4,0.1575,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.6723,0,0,0
CUST09127,30,Kenya,savings,96.0,3674.33,112,0.0,6,0.988,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6158,1,0,0
CUST09128,42,Nigeria,both,100.0,2756.06,98,5303.14,1,0.6984,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6129,0,0,0
CUST09129,25,Kenya,loans,3.0,1892.72,146,22547.39,4,0.6138,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1772,0,0,1
CUST09130,23,Nigeria,both,79.0,3135.57,43,47223.73,10,0.7608,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.693,1,0,0
CUST09131,33,Kenya,savings,74.0,45.77,74,0.0,9,0.151,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4546,0,0,0
CUST09132,48,Nigeria,loans,6.0,3454.92,35,34876.56,11,0.2562,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5122,0,0,0
CUST09133,22,Nigeria,savings,100.0,1861.53,169,0.0,10,0.1189,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4095,0,0,0
CUST09134,69,Nigeria,loans,71.0,2572.75,141,12342.04,2,0.4924,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4224,0,0,0
CUST09135,41,Kenya,savings,86.0,2621.81,27,0.0,3,0.5129,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7237,0,0,0
CUST09136,26,Nigeria,savings,79.0,2796.48,146,0.0,1,0.9023,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4459,1,0,0
CUST09137,19,Nigeria,savings,40.0,3514.91,166,0.0,6,0.4424,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3225,0,0,0
CUST09138,67,Nigeria,savings,24.0,562.12,119,0.0,9,0.7191,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.2328,0,0,1
CUST09139,48,Kenya,both,45.0,2450.0,178,35216.31,9,0.4039,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2571,0,0,1
CUST09140,63,Kenya,both,91.0,424.93,34,40518.87,11,0.7979,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6129,1,0,0
CUST09141,58,Nigeria,savings,76.0,1178.42,52,0.0,4,0.1165,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.5663,0,0,0
CUST09142,69,South Africa,both,75.0,954.43,114,31471.6,5,0.1038,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4136,0,0,0
CUST09143,64,Kenya,loans,16.0,2997.56,97,33383.26,6,0.3223,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3802,0,0,0
CUST09144,57,Nigeria,savings,2.0,3034.43,128,0.0,9,0.9956,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.2716,1,0,1
CUST09145,62,Kenya,both,80.0,4156.19,173,39479.4,11,0.534,1,1,1.0,0.0,1.0,0,,1.0,0.9847,0.4565,0,0,0
CUST09146,62,Nigeria,savings,114.0,2613.97,42,0.0,1,0.6515,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7721,0,0,0
CUST09147,31,Kenya,savings,43.0,3725.95,157,0.0,4,0.0981,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3619,0,0,0
CUST09148,48,Nigeria,savings,54.0,4446.5,24,0.0,2,0.3898,0,0,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.7275,0,0,0
CUST09149,69,Nigeria,savings,114.0,676.35,83,0.0,2,0.931,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5836,1,0,0
CUST09150,63,Kenya,loans,28.0,3607.64,78,38381.76,1,0.5698,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.4884,0,0,0
CUST09151,23,Kenya,savings,63.0,1646.4,145,0.0,7,0.0572,1,1,2.0,1.0,1.0,1,blocked,0.5,0.987,0.3436,0,0,0
CUST09152,23,Nigeria,savings,11.0,1397.54,76,0.0,7,0.8501,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3324,1,0,0
CUST09153,28,Nigeria,loans,32.0,4815.28,149,28728.07,5,0.1064,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4019,0,0,0
CUST09154,56,South Africa,loans,45.0,1040.22,28,21543.87,7,0.6186,0,1,1.0,0.0,0.0,0,,0.0,0.0056,0.5218,0,0,0
CUST09155,38,Nigeria,both,82.0,4573.62,178,16242.4,8,0.1517,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4721,0,0,0
CUST09156,50,South Africa,savings,37.0,4120.35,35,0.0,7,0.8723,0,1,1.0,0.0,0.0,0,,0.0,0.0053,0.6366,1,0,0
CUST09157,25,Nigeria,loans,55.0,4394.38,106,26867.85,11,0.9732,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5446,1,0,0
CUST09158,21,Kenya,savings,36.0,2934.06,90,0.0,2,0.2589,1,0,1.0,0.0,1.0,0,,1.0,0.9858,0.4515,0,0,0
CUST09159,58,Kenya,both,17.0,2927.68,17,932.68,11,0.8477,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.5584,1,0,0
CUST09160,33,Nigeria,savings,95.0,2018.88,95,0.0,0,0.9061,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5681,1,0,0
CUST09161,20,Kenya,both,81.0,2010.59,157,8288.22,0,0.7593,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3879,1,0,0
CUST09162,29,South Africa,both,77.0,4254.83,97,38180.05,6,0.7763,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6225,1,0,0
CUST09163,34,Nigeria,savings,70.0,1944.9,126,0.0,5,0.7014,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4216,0,0,0
CUST09164,39,Nigeria,savings,16.0,2438.62,176,0.0,6,0.0698,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.1757,0,0,1
CUST09165,64,Nigeria,savings,62.0,4982.0,55,0.0,11,0.3557,0,1,1.0,0.0,0.0,0,,0.0,0.0042,0.7086,0,0,0
CUST09166,28,Nigeria,loans,85.0,1778.03,8,6574.09,5,0.3072,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.721,0,0,0
CUST09167,49,Nigeria,loans,59.0,4114.73,124,48039.4,10,0.2087,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5022,0,0,0
CUST09168,32,Kenya,loans,87.0,1393.22,141,16654.31,8,0.46,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4105,0,0,0
CUST09169,43,Kenya,loans,40.0,135.12,26,1897.38,0,0.2606,0,0,1.0,0.0,1.0,0,,1.0,0.9858,0.4663,0,0,0
CUST09170,33,Kenya,both,62.0,2971.21,63,593.01,5,0.5259,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5901,0,0,0
CUST09171,35,Kenya,loans,46.0,2401.94,65,37061.85,1,0.4806,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5101,0,0,0
CUST09172,49,Nigeria,savings,119.0,3935.5,135,0.0,10,0.008,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.6451,0,0,0
