customer_id,default_probability
CUST03848,0.9616
CUST03849,0.933
CUST03850,0.955
CUST03851,0.1172
CUST03852,0.9679
CUST03853,0.9712
CUST03854,0.9533
CUST03855,0.9565
CUST03856,0.9513
CUST03857,0.1018
CUST03858,0.9486
CUST03859,0.9594
CUST03860,0.9551
CUST03861,0.9662
CUST03862,0.0788
CUST03863,0.1128
CUST03864,0.9963
CUST03865,0.9963
CUST03866,0.9682
CUST03867,0.1081
CUST03868,0.0713
CUST03869,0.9688
CUST03870,0.9639
CUST03871,0.9486
CUST03872,0.9652
CUST03873,0.9598
CUST03874,0.0806
CUST03875,0.9538
CUST03876,0.9668
CUST03877,0.9663
CUST03878,0.9634
CUST03879,0.9466
CUST03880,0.9442
CUST03881,0.955
CUST03882,0.1202
CUST03883,0.065
CUST03884,0.1017
CUST03885,0.9573
CUST03886,0.1176
CUST03887,0.9507
CUST03888,0.1292
CUST03889,0.9687
CUST03890,0.955
CUST03891,0.0759
CUST03892,0.968
CUST03893,0.9555
CUST03894,0.9722
CUST03895,0.9442
CUST03896,0.942
CUST03897,0.9554
CUST03898,0.1121
CUST03899,0.9578
CUST03900,0.9678
CUST03901,0.9595
CUST03902,0.9427
CUST03903,0.9584
CUST03904,0.0716
CUST03905,0.0975
CUST03906,0.9647
CUST03907,0.0796
CUST03908,0.9527
CUST03909,0.9621
CUST03910,0.962
CUST03911,0.951
CUST03912,0.9527
CUST03913,0.0962
CUST03914,0.9447
CUST03915,0.9461
CUST03916,0.9555
CUST03917,0.9911
CUST03918,0.948
CUST03919,0.0991
CUST03920,0.9564
CUST03921,0.9558
CUST03922,0.9621
CUST03923,0.9498
CUST03924,0.0843
CUST03925,0.1074
CUST03926,0.1065
CUST03927,0.9533
CUST03928,0.9706
CUST03929,0.9678
CUST03930,0.9505
CUST03931,0.0954
CUST03932,0.9524
CUST03933,0.1326
CUST03934,0.9615
CUST03935,0.1187
CUST03936,0.1234
CUST03937,0.9554
CUST03938,0.9973
CUST03939,0.9592
CUST03940,0.9516
CUST03941,0.956
CUST03942,0.9515
CUST03943,0.9381
CUST03944,0.9701
CUST03945,0.0949
CUST03946,0.9565
CUST03947,0.115
CUST03948,0.9959
CUST03949,0.0948
CUST03950,0.965
CUST03951,0.9646
CUST03952,0.9661
CUST03953,0.9575
CUST03954,0.9498
CUST03955,0.0676
CUST03956,0.9387
CUST03957,0.9493
CUST03958,0.9433
CUST03959,0.9989
CUST03960,0.9521
CUST03961,0.9647
CUST03962,0.9961
CUST03963,0.9628
CUST03964,0.9984
CUST03965,0.0812
CUST03966,0.9569
CUST03967,0.9579
CUST03968,0.9542
CUST03969,0.1169
CUST03970,0.9504
CUST03971,0.0606
CUST03972,0.9594
CUST03973,0.965
CUST03974,0.9526
CUST03975,0.9549
CUST03976,0.9681
CUST03977,0.1145
CUST03978,0.9498
CUST03979,0.1076
CUST03980,0.9983
CUST03981,0.0705
CUST03982,0.9589
CUST03983,0.1083
CUST03984,0.9625
CUST03985,0.0799
CUST03986,0.9528
CUST03987,0.9573
CUST03988,0.9704
CUST03989,0.0972
CUST03990,0.9521
CUST03991,0.9956
CUST03992,0.9479
CUST03993,0.9652
CUST03994,0.9666
CUST03995,0.9578
CUST03996,0.0762
CUST03997,0.9596
CUST03998,0.9482
CUST03999,0.9556
CUST04000,0.9498
CUST04001,0.9441
CUST04002,0.088
CUST04003,0.0805
CUST04004,0.9601
CUST04005,0.9598
CUST04006,0.1264
CUST04007,0.0767
CUST04008,0.9636
CUST04009,0.0791
CUST04010,0.9726
CUST04011,0.9528
CUST04012,0.9623
CUST04013,0.958
CUST04014,0.9448
CUST04015,0.9504
CUST04016,0.9636
CUST04017,0.961
CUST04018,0.9477
CUST04019,0.9609
CUST04020,0.0844
CUST04021,0.1277
CUST04022,0.9562
CUST04023,0.9613
CUST04024,0.9608
CUST04025,0.086
CUST04026,0.9482
CUST04027,0.9679
CUST04028,0.9981
CUST04029,0.9693
CUST04030,0.9632
CUST04031,0.9432
CUST04032,0.9582
CUST04033,0.9495
CUST04034,0.9972
CUST04035,0.9593
CUST04036,0.088
CUST04037,0.949
CUST04038,0.9488
CUST04039,0.9518
CUST04040,0.9422
CUST04041,0.9348
CUST04042,0.9911
CUST04043,0.0825
CUST04044,0.9924
CUST04045,0.9501
CUST04046,0.9558
CUST04047,0.9897
CUST04048,0.9949
CUST04049,0.9956
CUST04050,0.9678
CUST04051,0.0956
CUST04052,0.9534
CUST04053,0.9384
CUST04054,0.9582
CUST04055,0.9376
CUST04056,0.9638
CUST04057,0.9554
CUST04058,0.0964
CUST04059,0.9463
CUST04060,0.9623
CUST04061,0.9973
CUST04062,0.9585
CUST04063,0.1055
CUST04064,0.0789
CUST04065,0.9665
CUST04066,0.9525
CUST04067,0.9671
CUST04068,0.9449
CUST04069,0.081
CUST04070,0.9457
CUST04071,0.9962
CUST04072,0.9571
CUST04073,0.9689
CUST04074,0.9508
CUST04075,0.9637
CUST04076,0.1452
CUST04077,0.9623
CUST04078,0.1222
CUST04079,0.9511
CUST04080,0.1037
CUST04081,0.1079
CUST04082,0.9502
CUST04083,0.1112
CUST04084,0.933
CUST04085,0.09
CUST04086,0.9558
CUST04087,0.118
CUST04088,0.9618
CUST04089,0.124
CUST04090,0.0683
CUST04091,0.0866
CUST04092,0.0604
CUST04093,0.9438
CUST04094,0.955
CUST04095,0.9425
CUST04096,0.9581
CUST04097,0.9534
CUST04098,0.9616
CUST04099,0.9569
CUST04100,0.9594
CUST04101,0.9497
CUST04102,0.942
CUST04103,0.9596
CUST04104,0.9421
CUST04105,0.9996
CUST04106,0.1225
CUST04107,0.9699
CUST04108,0.0779
CUST04109,0.945
CUST04110,0.1239
CUST04111,0.9489
CUST04112,0.9491
CUST04113,0.9474
CUST04114,0.0976
CUST04115,0.1162
CUST04116,0.1244
CUST04117,0.9671
CUST04118,0.9551
CUST04119,0.0497
CUST04120,0.9652
CUST04121,0.1076
CUST04122,0.9709
CUST04123,0.9498
CUST04124,0.9635
CUST04125,0.0913
CUST04126,0.9983
CUST04127,0.9669
CUST04128,0.9485
CUST04129,0.9602
CUST04130,0.9988
CUST04131,0.9529
CUST04132,0.963
CUST04133,0.1197
CUST04134,0.0984
CUST04135,0.9727
CUST04136,0.9496
CUST04137,0.1222
CUST04138,0.9615
CUST04139,0.9976
CUST04140,0.1453
CUST04141,0.992
CUST04142,0.9654
CUST04143,0.1146
CUST04144,0.9504
CUST04145,0.9569
CUST04146,0.9619
CUST04147,0.9545
CUST04148,0.9506
CUST04149,0.9563
CUST04150,0.9532
CUST04151,0.912
CUST04152,0.1241
CUST04153,0.0881
CUST04154,0.9615
CUST04155,0.9959
CUST04156,0.9474
CUST04157,0.9485
CUST04158,0.9691
CUST04159,0.9951
CUST04160,0.9628
CUST04161,0.9523
CUST04162,0.9562
CUST04163,0.9539
CUST04164,0.9519
CUST04165,0.9532
CUST04166,0.9988
CUST04167,0.9713
CUST04168,0.1138
CUST04169,0.9654
CUST04170,0.9465
CUST04171,0.9604
CUST04172,0.9551
CUST04173,0.9589
CUST04174,0.9548
CUST04175,0.1225
CUST04176,0.9461
CUST04177,0.9581
CUST04178,0.9455
CUST04179,0.9534
CUST04180,0.0644
CUST04181,0.966
CUST04182,0.9937
CUST04183,0.9553
CUST04184,0.9983
CUST04185,0.0926
CUST04186,0.0847
CUST04187,0.9601
CUST04188,0.119
CUST04189,0.9537
CUST04190,0.976
CUST04191,0.1329
CUST04192,0.9392
CUST04193,0.1083
CUST04194,0.9962
CUST04195,0.9484
CUST04196,0.135
CUST04197,0.1195
CUST04198,0.9668
CUST04199,0.0932
CUST04200,0.9653
CUST04201,0.9434
CUST04202,0.9669
CUST04203,0.9287
CUST04204,0.9657
CUST04205,0.1331
CUST04206,0.9636
CUST04207,0.9538
CUST04208,0.9464
CUST04209,0.0895
CUST04210,0.9482
CUST04211,0.9617
CUST04212,0.9563
CUST04213,0.9941
CUST04214,0.9412
CUST04215,0.9544
CUST04216,0.1208
CUST04217,0.9562
CUST04218,0.0884
CUST04219,0.1034
CUST04220,0.9628
CUST04221,0.9974
CUST04222,0.9975
CUST04223,0.0741
CUST04224,0.0732
CUST04225,0.9492
CUST04226,0.9944
CUST04227,0.9506
CUST04228,0.0901
CUST04229,0.9375
CUST04230,0.0733
CUST04231,0.0989
CUST04232,0.0995
CUST04233,0.9519
CUST04234,0.9494
CUST04235,0.9608
CUST04236,0.0863
CUST04237,0.9523
CUST04238,0.9734
CUST04239,0.946
CUST04240,0.0769
CUST04241,0.9455
CUST04242,0.0951
CUST04243,0.9947
CUST04244,0.1001
CUST04245,0.9626
CUST04246,0.9543
CUST04247,0.9961
CUST04248,0.9568
CUST04249,0.9675
CUST04250,0.9617
CUST04251,0.9445
CUST04252,0.9712
CUST04253,0.0706
CUST04254,0.0942
CUST04255,0.9608
CUST04256,0.0661
CUST04257,0.9481
CUST04258,0.098
CUST04259,0.0887
CUST04260,0.0962
CUST04261,0.954
CUST04262,0.9606
CUST04263,0.0864
CUST04264,0.9507
CUST04265,0.9439
CUST04266,0.9474
CUST04267,0.9489
CUST04268,0.9491
CUST04269,0.9656
CUST04270,0.9484
CUST04271,0.9648
CUST04272,0.9591
CUST04273,0.9949
CUST04274,0.0875
CUST04275,0.9509
CUST04276,0.0694
CUST04277,0.9636
CUST04278,0.0819
CUST04279,0.1136
CUST04280,0.1273
CUST04281,0.0774
CUST04282,0.0957
CUST04283,0.9579
CUST04284,0.9421
CUST04285,0.1099
CUST04286,0.9494
CUST04287,0.1134
CUST04288,0.9605
CUST04289,0.9461
CUST04290,0.9608
CUST04291,0.9589
CUST04292,0.0895
CUST04293,0.9527
CUST04294,0.0881
CUST04295,0.9966
CUST04296,0.95
CUST04297,0.1286
CUST04298,0.953
CUST04299,0.9576
CUST04300,0.9606
CUST04301,0.9466
CUST04302,0.9477
CUST04303,0.9777
CUST04304,0.9586
CUST04305,0.0702
CUST04306,0.9541
CUST04307,0.9522
CUST04308,0.9519
CUST04309,0.958
CUST04310,0.959
CUST04311,0.9608
CUST04312,0.0467
CUST04313,0.1098
CUST04314,0.963
CUST04315,0.0822
CUST04316,0.9657
CUST04317,0.1142
CUST04318,0.9505
CUST04319,0.9987
CUST04320,0.9533
CUST04321,0.0987
CUST04322,0.9631
CUST04323,0.0997
CUST04324,0.9492
CUST04325,0.1285
CUST04326,0.9601
CUST04327,0.9476
CUST04328,0.9672
CUST04329,0.9486
CUST04330,0.0827
CUST04331,0.9474
CUST04332,0.9447
CUST04333,0.9532
CUST04334,0.96
CUST04335,0.9434
CUST04336,0.9565
CUST04337,0.9614
CUST04338,0.9366
CUST04339,0.9533
CUST04340,0.9465
CUST04341,0.115
CUST04342,0.9562
CUST04343,0.1142
CUST04344,0.1208
CUST04345,0.9471
CUST04346,0.1022
CUST04347,0.0865
CUST04348,0.0724
CUST04349,0.9606
CUST04350,0.9983
CUST04351,0.1151
CUST04352,0.941
CUST04353,0.0924
CUST04354,0.9544
CUST04355,0.9623
CUST04356,0.0861
CUST04357,0.9549
CUST04358,0.9925
CUST04359,0.0687
CUST04360,0.1375
CUST04361,0.1153
CUST04362,0.9675
CUST04363,0.9561
CUST04364,0.9483
CUST04365,0.9671
CUST04366,0.0915
CUST04367,0.9637
CUST04368,0.9968
CUST04369,0.9483
CUST04370,0.9577
CUST04371,0.1176
CUST04372,0.9616
CUST04373,0.1172
CUST04374,0.9982
CUST04375,0.1002
CUST04376,0.0852
CUST04377,0.9551
CUST04378,0.9601
CUST04379,0.9537
CUST04380,0.9598
CUST04381,0.9477
CUST04382,0.9619
CUST04383,0.1205
CUST04384,0.9552
CUST04385,0.9459
CUST04386,0.9493
CUST04387,0.958
CUST04388,0.1061
CUST04389,0.9683
CUST04390,0.9668
CUST04391,0.9364
CUST04392,0.9572
CUST04393,0.9636
CUST04394,0.9964
CUST04395,0.9418
CUST04396,1.0
CUST04397,0.9737
CUST04398,0.9497
CUST04399,0.0798
CUST04400,0.0766
CUST04401,0.9909
CUST04402,0.9479
CUST04403,0.9584
CUST04404,0.9566
CUST04405,0.9509
CUST04406,0.9465
CUST04407,0.9639
CUST04408,0.9505
CUST04409,0.0871
CUST04410,0.1228
CUST04411,0.9607
CUST04412,0.9673
CUST04413,0.953
CUST04414,0.0688
CUST04415,0.9477
CUST04416,0.9544
CUST04417,0.0834
CUST04418,0.9583
CUST04419,0.9682
CUST04420,0.949
CUST04421,0.9649
CUST04422,0.9594
CUST04423,0.9626
CUST04424,0.9591
CUST04425,0.955
CUST04426,0.8698
CUST04427,0.9619
CUST04428,0.9523
CUST04429,0.9638
CUST04430,0.9435
CUST04431,0.9498
CUST04432,0.9513
CUST04433,0.1414
CUST04434,0.9969
CUST04435,0.0598
CUST04436,0.9578
CUST04437,0.1064
CUST04438,0.9412
CUST04439,0.9647
CUST04440,0.0839
CUST04441,0.0981
CUST04442,0.0784
CUST04443,0.9463
CUST04444,0.0839
CUST04445,0.9576
CUST04446,0.9604
CUST04447,0.9479
CUST04448,0.9484
CUST04449,0.9645
CUST04450,0.0824
CUST04451,0.9736
CUST04452,0.9464
CUST04453,0.9486
CUST04454,0.0712
CUST04455,0.9625
CUST04456,0.9607
CUST04457,0.9653
CUST04458,0.9643
CUST04459,0.95
CUST04460,0.0853
CUST04461,0.9584
CUST04462,0.1
CUST04463,0.0856
CUST04464,0.9604
CUST04465,0.9622
CUST04466,0.1285
CUST04467,0.961
CUST04468,0.9647
CUST04469,0.963
CUST04470,0.0917
CUST04471,0.9514
CUST04472,0.9377
CUST04473,0.0845
CUST04474,0.9546
CUST04475,0.9442
CUST04476,0.9504
CUST04477,0.9223
CUST04478,0.9556
CUST04479,0.0884
CUST04480,0.9515
CUST04481,0.9591
CUST04482,0.9535
CUST04483,0.9552
CUST04484,0.9696
CUST04485,0.0672
CUST04486,0.9671
CUST04487,0.9534
CUST04488,0.962
CUST04489,0.9648
CUST04490,0.0738
CUST04491,0.972
CUST04492,0.9617
CUST04493,0.0995
CUST04494,0.9686
CUST04495,0.0761
CUST04496,0.0771
CUST04497,0.9659
CUST04498,0.9593
CUST04499,0.9618
CUST04500,0.9574
CUST04501,0.9158
CUST04502,0.9965
CUST04503,0.963
CUST04504,0.9589
CUST04505,0.9935
CUST04506,0.9613
CUST04507,0.9507
CUST04508,0.098
CUST04509,0.0862
CUST04510,0.1072
CUST04511,0.9659
CUST04512,0.9578
CUST04513,0.9629
CUST04514,0.9968
CUST04515,0.9994
CUST04516,0.9469
CUST04517,0.9487
CUST04518,0.9718
CUST04519,0.089
CUST04520,0.9521
CUST04521,0.0867
CUST04522,0.0779
CUST04523,0.9139
CUST04524,0.076
CUST04525,0.9953
CUST04526,0.9677
CUST04527,0.9533
CUST04528,0.9518
CUST04529,0.9734
CUST04530,0.9947
CUST04531,0.1077
CUST04532,0.0987
CUST04533,0.9668
CUST04534,0.9664
CUST04535,0.9643
CUST04536,0.9507
CUST04537,0.9708
CUST04538,0.9578
CUST04539,0.9533
CUST04540,0.1194
CUST04541,0.9676
CUST04542,0.0944
CUST04543,0.9937
CUST04544,0.9615
CUST04545,0.9628
CUST04546,0.948
CUST04547,0.9653
CUST04548,0.9689
CUST04549,0.939
CUST04550,0.9526
CUST04551,0.9625
CUST04552,0.953
CUST04553,0.9592
CUST04554,0.0693
CUST04555,0.0926
CUST04556,0.9463
CUST04557,0.9641
CUST04558,0.952
CUST04559,0.1092
CUST04560,0.9565
CUST04561,0.9537
CUST04562,0.9583
CUST04563,0.9712
CUST04564,0.9427
CUST04565,0.9539
CUST04566,0.0689
CUST04567,0.9541
CUST04568,0.9606
CUST04569,0.9687
CUST04570,0.9671
CUST04571,0.9609
CUST04572,0.9508
CUST04573,0.9685
CUST04574,0.0871
CUST04575,0.9468
CUST04576,0.0826
CUST04577,0.9981
CUST04578,0.9549
CUST04579,0.949
CUST04580,0.9615
CUST04581,0.061
CUST04582,0.0698
CUST04583,0.109
CUST04584,0.9512
CUST04585,0.9566
CUST04586,0.9551
CUST04587,0.9671
CUST04588,0.9535
CUST04589,0.0825
CUST04590,0.9718
CUST04591,0.9455
CUST04592,0.9715
CUST04593,0.9598
CUST04594,0.1086
CUST04595,0.9548
CUST04596,0.0676
CUST04597,0.9583
CUST04598,0.0673
CUST04599,0.9512
CUST04600,0.1005
CUST04601,0.9594
CUST04602,0.9615
CUST04603,0.9614
CUST04604,0.0734
CUST04605,0.9871
CUST04606,0.0593
CUST04607,0.965
CUST04608,0.08
CUST04609,0.9461
CUST04610,0.118
CUST04611,0.9609
CUST04612,0.9535
CUST04613,0.9403
CUST04614,0.089
CUST04615,0.9531
CUST04616,0.0759
CUST04617,0.1208
CUST04618,0.9545
CUST04619,0.1014
CUST04620,0.9515
CUST04621,0.9584
CUST04622,0.0863
CUST04623,0.9558
CUST04624,0.9663
CUST04625,0.9474
CUST04626,0.95
CUST04627,0.9524
CUST04628,0.9342
CUST04629,0.953
CUST04630,0.9433
CUST04631,0.079
CUST04632,0.0779
CUST04633,0.962
CUST04634,0.0902
CUST04635,0.9348
CUST04636,0.9309
CUST04637,0.0687
CUST04638,0.9511
CUST04639,0.0797
CUST04640,0.0692
CUST04641,0.0709
CUST04642,0.0624
CUST04643,0.9558
CUST04644,0.9552
CUST04645,0.973
CUST04646,0.9578
CUST04647,0.0793
CUST04648,0.9563
CUST04649,0.9493
CUST04650,0.9477
CUST04651,0.1012
CUST04652,0.9545
CUST04653,0.9553
CUST04654,0.9585
CUST04655,0.9346
CUST04656,0.9499
CUST04657,0.9549
CUST04658,0.9538
CUST04659,0.9423
CUST04660,0.9657
CUST04661,0.0765
CUST04662,0.0779
CUST04663,0.1282
CUST04664,0.1369
CUST04665,0.9601
CUST04666,0.1101
CUST04667,0.9556
CUST04668,0.952
CUST04669,0.0669
CUST04670,0.9495
CUST04671,0.9395
CUST04672,0.9542
CUST04673,0.9533
CUST04674,0.9551
CUST04675,0.0917
CUST04676,0.9579
CUST04677,0.0786
CUST04678,0.9562
CUST04679,0.9692
CUST04680,0.9959
CUST04681,0.9524
CUST04682,0.961
CUST04683,0.945
CUST04684,0.9981
CUST04685,0.9602
CUST04686,0.9595
CUST04687,0.9392
CUST04688,0.963
CUST04689,0.9443
CUST04690,0.9407
CUST04691,0.9824
CUST04692,0.9684
CUST04693,0.9501
CUST04694,0.9546
CUST04695,0.9681
CUST04696,0.9669
CUST04697,0.9965
CUST04698,0.9512
CUST04699,0.9555
CUST04700,0.9557
CUST04701,0.9516
CUST04702,0.9331
CUST04703,0.0936
CUST04704,0.9617
CUST04705,0.1223
CUST04706,0.97
CUST04707,0.9599
CUST04708,0.9646
CUST04709,0.9646
CUST04710,0.0783
CUST04711,0.0718
CUST04712,0.9447
CUST04713,0.9686
CUST04714,0.9941
CUST04715,0.9506
CUST04716,0.9483
CUST04717,0.9424
CUST04718,0.9497
CUST04719,0.9638
CUST04720,0.0847
CUST04721,0.9524
CUST04722,0.9512
CUST04723,0.0877
CUST04724,0.9505
CUST04725,0.9393
CUST04726,0.9584
CUST04727,0.993
CUST04728,0.9602
CUST04729,0.0766
CUST04730,0.9579
CUST04731,0.9505
CUST04732,0.0896
CUST04733,0.9418
CUST04734,0.0838
CUST04735,0.9812
CUST04736,0.9513
CUST04737,0.9552
CUST04738,0.1121
CUST04739,0.9704
CUST04740,0.9575
CUST04741,0.9473
CUST04742,0.954
CUST04743,0.9566
CUST04744,0.0961
CUST04745,0.964
CUST04746,0.9431
CUST04747,0.9571
CUST04748,0.0612
CUST04749,0.9562
CUST04750,0.9987
CUST04751,0.0845
CUST04752,0.0939
CUST04753,0.0801
CUST04754,0.0917
CUST04755,0.0691
CUST04756,0.957
CUST04757,0.0997
CUST04758,0.9972
CUST04759,0.9613
CUST04760,0.0852
CUST04761,0.9595
CUST04762,0.0729
CUST04763,0.9493
CUST04764,0.9649
CUST04765,0.9663
CUST04766,0.9605
CUST04767,0.0929
CUST04768,0.9583
CUST04769,0.9654
CUST04770,0.9675
CUST04771,0.9523
CUST04772,0.9549
CUST04773,0.1207
CUST04774,0.9968
CUST04775,0.9561
CUST04776,0.9596
CUST04777,0.9464
CUST04778,0.9438
CUST04779,0.9519
CUST04780,0.9171
CUST04781,0.957
CUST04782,0.9629
CUST04783,0.9538
CUST04784,0.1427
CUST04785,0.9623
CUST04786,0.9503
CUST04787,0.9394
CUST04788,0.9576
CUST04789,0.9501
CUST04790,0.1149
CUST04791,0.9536
CUST04792,0.9606
CUST04793,0.9477
CUST04794,0.9922
CUST04795,0.952
CUST04796,0.9665
CUST04797,0.9631
CUST04798,0.952
CUST04799,0.9543
CUST04800,0.0973
CUST04801,0.0814
CUST04802,0.955
CUST04803,0.9614
CUST04804,0.9488
CUST04805,0.946
CUST04806,0.9548
CUST04807,0.996
CUST04808,0.9626
CUST04809,0.9555
CUST04810,0.9578
CUST04811,0.9961
CUST04812,0.9637
CUST04813,0.9452
CUST04814,0.0688
CUST04815,0.9444
CUST04816,0.9591
CUST04817,0.9492
CUST04818,0.9585
CUST04819,0.9751
CUST04820,0.973
CUST04821,0.9541
CUST04822,0.9561
CUST04823,0.0808
CUST04824,0.9967
CUST04825,0.9463
CUST04826,0.9412
CUST04827,0.9422
CUST04828,0.1051
CUST04829,0.9588
CUST04830,0.9989
CUST04831,0.0726
CUST04832,0.0624
CUST04833,0.9714
CUST04834,0.9534
CUST04835,0.1198
CUST04836,0.9428
CUST04837,0.9446
CUST04838,0.0729
CUST04839,0.0826
CUST04840,0.9665
CUST04841,0.9985
CUST04842,0.099
CUST04843,0.9984
CUST04844,0.0708
CUST04845,0.9684
CUST04846,0.092
CUST04847,0.9526
CUST04848,0.9549
CUST04849,0.9808
CUST04850,0.9635
CUST04851,0.0784
CUST04852,0.1034
CUST04853,0.9679
CUST04854,0.9636
CUST04855,0.1092
CUST04856,0.9473
CUST04857,0.1215
CUST04858,0.0902
CUST04859,0.9301
CUST04860,0.957
CUST04861,0.0764
CUST04862,0.9613
CUST04863,0.105
CUST04864,0.9587
CUST04865,0.1275
CUST04866,0.9945
CUST04867,0.948
CUST04868,0.1015
CUST04869,0.1075
CUST04870,0.9437
CUST04871,0.9925
CUST04872,0.9621
CUST04873,0.9549
CUST04874,0.9512
CUST04875,0.9968
CUST04876,0.9432
CUST04877,0.945
CUST04878,0.0968
CUST04879,0.948
CUST04880,0.9456
CUST04881,0.9954
CUST04882,0.0525
CUST04883,0.9462
CUST04884,0.1236
CUST04885,0.0829
CUST04886,0.9666
CUST04887,0.9601
CUST04888,0.0823
CUST04889,0.9573
CUST04890,0.9608
CUST04891,0.9419
CUST04892,0.9657
CUST04893,0.0792
CUST04894,0.9444
CUST04895,0.9513
CUST04896,0.9637
CUST04897,0.9556
CUST04898,0.9585
CUST04899,0.9589
CUST04900,0.9603
CUST04901,0.8848
CUST04902,0.9572
CUST04903,0.0834
CUST04904,0.0822
CUST04905,0.9553
CUST04906,0.988
CUST04907,0.96
CUST04908,0.95
CUST04909,0.9623
CUST04910,0.9647
CUST04911,0.9422
CUST04912,0.9533
CUST04913,0.9576
CUST04914,0.9639
CUST04915,0.9258
CUST04916,0.1038
CUST04917,0.0744
CUST04918,0.9578
CUST04919,0.9515
CUST04920,0.9701
CUST04921,0.944
CUST04922,0.9628
CUST04923,0.094
CUST04924,0.9944
CUST04925,0.9431
CUST04926,0.9974
CUST04927,0.9489
CUST04928,0.9565
CUST04929,0.9543
CUST04930,0.9505
CUST04931,0.9969
CUST04932,0.9494
CUST04933,0.9566
CUST04934,0.9632
CUST04935,0.9594
CUST04936,0.1039
CUST04937,0.9635
CUST04938,0.0816
CUST04939,0.121
CUST04940,0.9435
CUST04941,0.9996
CUST04942,0.9596
CUST04943,0.9628
CUST04944,0.9472
CUST04945,0.9495
CUST04946,0.9588
CUST04947,0.9638
CUST04948,0.0794
CUST04949,0.9942
CUST04950,0.962
CUST04951,0.1175
CUST04952,0.1016
CUST04953,0.0858
CUST04954,0.9422
CUST04955,0.0904
CUST04956,0.9557
CUST04957,0.9429
CUST04958,0.9601
CUST04959,0.9655
CUST04960,0.968
CUST04961,0.9542
CUST04962,0.9962
CUST04963,0.9581
CUST04964,0.9944
CUST04965,0.9524
CUST04966,0.0771
CUST04967,0.9559
CUST04968,0.0597
CUST04969,0.0942
CUST04970,0.1252
CUST04971,0.9526
CUST04972,0.9622
CUST04973,0.96
CUST04974,0.1371
CUST04975,0.08
CUST04976,0.9626
CUST04977,0.9507
CUST04978,0.0703
CUST04979,0.9642
CUST04980,0.0925
CUST04981,0.9624
CUST04982,0.9617
CUST04983,0.1036
CUST04984,0.997
CUST04985,0.9566
CUST04986,0.0856
CUST04987,0.1048
CUST04988,0.1081
CUST04989,0.9453
CUST04990,0.0992
CUST04991,0.0894
CUST04992,0.9435
CUST04993,0.9607
CUST04994,0.9488
CUST04995,0.9744
CUST04996,0.9608
CUST04997,0.966
CUST04998,0.1058
CUST04999,0.9624
CUST05000,0.0727
CUST05001,0.9689
CUST05002,0.9476
CUST05003,0.9552
CUST05004,0.9998
CUST05005,0.0777
CUST05006,0.9549
CUST05007,0.0754
CUST05008,0.1348
CUST05009,0.9484
CUST05010,0.9628
CUST05011,0.9635
CUST05012,0.9554
CUST05013,0.9549
CUST05014,0.9501
CUST05015,0.9646
CUST05016,0.9561
CUST05017,0.115
CUST05018,0.9488
CUST05019,0.9566
CUST05020,0.9595
CUST05021,0.0589
CUST05022,0.9638
CUST05023,0.9972
CUST05024,0.105
CUST05025,0.1535
CUST05026,0.0869
CUST05027,0.9594
CUST05028,0.9559
CUST05029,0.9615
CUST05030,0.9689
CUST05031,0.9517
CUST05032,0.9493
CUST05033,0.0716
CUST05034,0.9966
CUST05035,0.947
CUST05036,0.9516
CUST05037,0.9279
CUST05038,0.0969
CUST05039,0.0962
CUST05040,0.9442
CUST05041,0.9647
CUST05042,0.9541
CUST05043,0.1389
CUST05044,0.959
CUST05045,0.9668
CUST05046,0.9653
CUST05047,0.9465
CUST05048,0.0869
CUST05049,0.96
CUST05050,0.9964
CUST05051,0.9618
CUST05052,0.9662
CUST05053,0.1051
CUST05054,0.9964
CUST05055,0.1007
CUST05056,0.9531
CUST05057,0.9272
CUST05058,0.9467
CUST05059,0.9604
CUST05060,0.9599
CUST05061,0.0836
CUST05062,0.0898
CUST05063,0.9549
CUST05064,0.1222
CUST05065,0.0704
CUST05066,0.9659
CUST05067,0.1414
CUST05068,0.9131
CUST05069,0.949
CUST05070,0.9587
CUST05071,0.943
CUST05072,0.9439
CUST05073,0.9555
CUST05074,0.9484
CUST05075,0.949
CUST05076,0.9561
CUST05077,0.9513
CUST05078,0.9497
CUST05079,0.9487
CUST05080,0.9652
CUST05081,0.9629
CUST05082,0.1195
CUST05083,0.1016
CUST05084,0.9515
CUST05085,0.1011
CUST05086,0.0891
CUST05087,0.0806
CUST05088,0.9623
CUST05089,0.9452
CUST05090,0.06
CUST05091,0.9542
CUST05092,0.9605
CUST05093,0.9606
CUST05094,0.9472
CUST05095,0.9509
CUST05096,0.0857
CUST05097,0.0882
CUST05098,0.9546
CUST05099,0.0884
CUST05100,0.9417
CUST05101,0.9568
CUST05102,0.0887
CUST05103,0.9558
CUST05104,0.9491
CUST05105,0.1389
CUST05106,0.0922
CUST05107,0.9686
CUST05108,0.9958
CUST05109,0.9579
CUST05110,0.9557
CUST05111,0.9681
CUST05112,0.0904
CUST05113,0.9416
CUST05114,0.0875
CUST05115,0.9474
CUST05116,0.9653
CUST05117,0.9547
CUST05118,0.9379
CUST05119,0.9776
CUST05120,0.9628
CUST05121,0.9702
CUST05122,0.0844
CUST05123,0.9562
CUST05124,0.0941
CUST05125,0.1491
CUST05126,0.9958
CUST05127,0.9284
CUST05128,0.9697
CUST05129,0.9538
